"miRNA"	"Count"
"hsa-miR-107"	0.17714
"hsa-miR-107"	0.17714
"hsa-miR-107"	6.199894
"hsa-miR-107"	10.27411
"hsa-miR-107"	0.17714
"hsa-miR-107"	0.17714
"hsa-miR-107"	58.101862
"hsa-miR-107"	4.605635
"hsa-miR-107"	1.062839
"hsa-miR-192-5p"	0.17714
"hsa-miR-192-5p"	0.17714
"hsa-miR-192-5p"	46.056354
"hsa-miR-192-5p"	0.885699
"hsa-miR-192-5p"	0.531419
"hsa-miR-192-5p"	0.17714
"hsa-miR-192-5p"	656.657322
"hsa-miR-192-5p"	25.508134
"hsa-miR-192-5p"	11.868368
"hsa-miR-192-5p"	207.785012
"hsa-miR-192-5p"	10.09697
"hsa-miR-192-5p"	733.181725
"hsa-miR-192-5p"	0.17714
"hsa-miR-192-5p"	0.17714
"hsa-miR-192-5p"	1.062839
"hsa-miR-192-5p"	132.146308
"hsa-miR-192-5p"	0.531419
"hsa-miR-192-5p"	0.17714
"hsa-miR-192-5p"	7.794152
"hsa-miR-192-5p"	84.672835
"hsa-miR-192-5p"	0.35428
"hsa-miR-192-5p"	5.491334
"hsa-miR-192-5p"	0.35428
"hsa-miR-196a-5p"	0.17714
"hsa-miR-196a-5p"	0.35428
"hsa-miR-196a-5p"	0.35428
"hsa-miR-197-3p"	0.17714
"hsa-miR-197-3p"	0.17714
"hsa-miR-197-3p"	0.531419
"hsa-miR-197-3p"	6.377034
"hsa-miR-197-3p"	73.867306
"hsa-miR-197-3p"	242.327277
"hsa-miR-197-3p"	6.908453
"hsa-miR-197-3p"	0.885699
"hsa-miR-197-3p"	0.35428
"hsa-miR-197-3p"	0.708559
"hsa-miR-197-3p"	0.35428
"hsa-miR-199a-5p"	0.708559
"hsa-miR-199a-5p"	0.17714
"hsa-miR-199a-5p"	531.242328
"hsa-miR-199a-5p"	0.531419
"hsa-miR-199a-5p"	0.17714
"hsa-miR-199a-5p"	91.404148
"hsa-miR-199a-5p"	0.17714
"hsa-miR-199a-5p"	23.913876
"hsa-miR-199a-5p"	16.651143
"hsa-miR-199a-5p"	1.062839
"hsa-miR-199a-5p"	0.17714
"hsa-miR-199a-5p"	1.594258
"hsa-miR-199a-5p"	0.17714
"hsa-miR-199a-5p"	537.265082
"hsa-miR-199a-5p"	89.80989
"hsa-miR-199a-5p"	0.17714
"hsa-miR-199a-5p"	24.622435
"hsa-miR-199a-5p"	15.588304
"hsa-miR-199a-5p"	0.531419
"hsa-miR-199a-5p"	0.35428
"hsa-miR-199a-3p"	0.708559
"hsa-miR-199a-3p"	4.782775
"hsa-miR-199a-3p"	0.708559
"hsa-miR-199a-3p"	0.531419
"hsa-miR-199a-3p"	59.164701
"hsa-miR-199a-3p"	95.124085
"hsa-miR-199a-3p"	7.617012
"hsa-miR-199a-3p"	0.17714
"hsa-miR-199a-3p"	0.17714
"hsa-miR-199a-3p"	105.929614
"hsa-miR-199a-3p"	404.587355
"hsa-miR-199a-3p"	125.769274
"hsa-miR-199a-3p"	31.708028
"hsa-miR-199a-3p"	104.158216
"hsa-miR-199a-3p"	71.741628
"hsa-miR-199a-3p"	0.17714
"hsa-miR-199a-3p"	6.199894
"hsa-miR-199a-3p"	22.851037
"hsa-miR-199a-3p"	0.17714
"hsa-miR-199a-3p"	0.708559
"hsa-miR-199a-3p"	0.17714
"hsa-miR-199a-3p"	0.885699
"hsa-miR-199a-3p"	2.479958
"hsa-miR-199a-3p"	0.17714
"hsa-miR-199a-3p"	2.479958
"hsa-miR-199a-3p"	11.159809
"hsa-miR-199a-3p"	1.062839
"hsa-miR-199a-3p"	0.708559
"hsa-miR-199a-3p"	0.17714
"hsa-miR-199a-3p"	124.529295
"hsa-miR-199a-3p"	186.528233
"hsa-miR-199a-3p"	11.691228
"hsa-miR-199a-3p"	1.417119
"hsa-miR-199a-3p"	199.2823
"hsa-miR-199a-3p"	836.985661
"hsa-miR-199a-3p"	255.789904
"hsa-miR-199a-3p"	60.0504
"hsa-miR-199a-3p"	192.373847
"hsa-miR-199a-3p"	147.734612
"hsa-miR-199a-3p"	1.239979
"hsa-miR-199a-3p"	14.702605
"hsa-miR-199a-3p"	47.827752
"hsa-miR-199a-3p"	0.35428
"hsa-miR-199a-3p"	0.35428
"hsa-miR-199a-3p"	0.17714
"hsa-miR-199a-3p"	0.17714
"hsa-miR-129-5p"	0.17714
"hsa-miR-148a-3p"	91.758428
"hsa-miR-148a-3p"	1.239979
"hsa-miR-148a-3p"	855.939622
"hsa-miR-148a-3p"	0.17714
"hsa-miR-148a-3p"	2.834237
"hsa-miR-148a-3p"	13174.420018
"hsa-miR-148a-3p"	1.239979
"hsa-miR-148a-3p"	0.531419
"hsa-miR-148a-3p"	0.885699
"hsa-miR-148a-3p"	0.17714
"hsa-miR-148a-3p"	2.302818
"hsa-miR-148a-3p"	7927.715615
"hsa-miR-148a-3p"	1.239979
"hsa-miR-148a-3p"	47.119193
"hsa-miR-148a-3p"	3.188517
"hsa-miR-148a-3p"	0.531419
"hsa-miR-148a-3p"	0.17714
"hsa-miR-30c-5p"	0.17714
"hsa-miR-30c-5p"	4.074216
"hsa-miR-30c-5p"	6.022754
"hsa-miR-30c-5p"	56.507603
"hsa-miR-30c-5p"	60.936099
"hsa-miR-30c-5p"	176.076984
"hsa-miR-30c-5p"	119.74652
"hsa-miR-30c-5p"	117.975122
"hsa-miR-30c-5p"	168.814251
"hsa-miR-30c-5p"	52.256248
"hsa-miR-30c-5p"	0.17714
"hsa-miR-30c-5p"	58.456141
"hsa-miR-30c-5p"	4.251356
"hsa-miR-30c-5p"	2.657097
"hsa-miR-30c-5p"	0.17714
"hsa-miR-30d-5p"	0.35428
"hsa-miR-30d-5p"	838.0485
"hsa-miR-30d-5p"	1939.503916
"hsa-miR-30d-5p"	0.35428
"hsa-miR-30d-5p"	1.062839
"hsa-miR-30d-5p"	1.771398
"hsa-miR-30d-5p"	27237.904804
"hsa-miR-30d-5p"	590.584168
"hsa-miR-30d-5p"	234.178845
"hsa-miR-30d-5p"	0.17714
"hsa-miR-30d-5p"	151.808828
"hsa-miR-30d-5p"	2.125678
"hsa-miR-30d-5p"	1.062839
"hsa-miR-30d-5p"	0.531419
"hsa-miR-139-5p"	8.679851
"hsa-miR-139-5p"	32.062308
"hsa-miR-139-5p"	2.657097
"hsa-miR-139-5p"	1.594258
"hsa-miR-139-5p"	0.17714
"hsa-miR-7-5p"	0.17714
"hsa-miR-7-5p"	0.17714
"hsa-miR-10a-5p"	0.17714
"hsa-miR-10a-5p"	1.239979
"hsa-miR-10a-5p"	0.17714
"hsa-miR-10a-5p"	6.377034
"hsa-miR-10a-5p"	319.20596
"hsa-miR-10a-5p"	125.060715
"hsa-miR-10a-5p"	0.35428
"hsa-miR-10a-5p"	3.719936
"hsa-miR-10a-5p"	353.216806
"hsa-miR-10a-5p"	200.167999
"hsa-miR-10a-5p"	0.531419
"hsa-miR-10a-5p"	3.011377
"hsa-miR-10a-5p"	1.239979
"hsa-miR-10a-5p"	19.308241
"hsa-miR-10a-5p"	4086.792845
"hsa-miR-10a-5p"	17295.755128
"hsa-miR-10a-5p"	62.707497
"hsa-miR-10a-5p"	0.531419
"hsa-miR-10a-5p"	0.885699
"hsa-miR-10a-5p"	412.735786
"hsa-miR-10a-5p"	1971.920504
"hsa-miR-10a-5p"	55.799044
"hsa-miR-10a-5p"	0.17714
"hsa-miR-10a-5p"	23.736736
"hsa-miR-10a-5p"	142.774697
"hsa-miR-10a-5p"	2.479958
"hsa-miR-10a-5p"	6.377034
"hsa-miR-10a-5p"	29.228071
"hsa-miR-10a-5p"	0.17714
"hsa-miR-10a-5p"	0.885699
"hsa-miR-10a-5p"	11.159809
"hsa-miR-10a-5p"	0.531419
"hsa-miR-10a-5p"	0.35428
"hsa-miR-10a-5p"	0.885699
"hsa-miR-10a-5p"	0.17714
"hsa-miR-10a-5p"	2.302818
"hsa-miR-10a-5p"	0.17714
"hsa-miR-10b-5p"	0.17714
"hsa-miR-10b-5p"	0.35428
"hsa-miR-10b-5p"	0.17714
"hsa-miR-10b-5p"	0.35428
"hsa-miR-10b-5p"	1.239979
"hsa-miR-10b-5p"	4.959915
"hsa-miR-10b-5p"	47.650612
"hsa-miR-10b-5p"	537.265082
"hsa-miR-10b-5p"	3291.966461
"hsa-miR-10b-5p"	309.64041
"hsa-miR-10b-5p"	12.931207
"hsa-miR-10b-5p"	0.17714
"hsa-miR-10b-5p"	0.708559
"hsa-miR-10b-5p"	2.834237
"hsa-miR-10b-5p"	28.696651
"hsa-miR-10b-5p"	227.978952
"hsa-miR-10b-5p"	225.321854
"hsa-miR-10b-5p"	57.039023
"hsa-miR-10b-5p"	0.531419
"hsa-miR-10b-5p"	0.17714
"hsa-miR-10b-5p"	0.35428
"hsa-miR-10b-5p"	0.17714
"hsa-miR-10b-5p"	0.17714
"hsa-miR-34a-5p"	1.239979
"hsa-miR-34a-5p"	0.17714
"hsa-miR-34a-5p"	0.17714
"hsa-miR-34a-5p"	4.074216
"hsa-miR-34a-5p"	127.717812
"hsa-miR-34a-5p"	0.531419
"hsa-miR-34a-5p"	0.531419
"hsa-miR-34a-5p"	166.511433
"hsa-miR-34a-5p"	0.531419
"hsa-miR-34a-5p"	0.17714
"hsa-miR-34a-5p"	66.073154
"hsa-miR-34a-5p"	1.948538
"hsa-miR-34a-5p"	0.531419
"hsa-miR-34a-5p"	13.108347
"hsa-miR-34a-5p"	0.17714
"hsa-miR-34a-5p"	2.834237
"hsa-miR-34a-5p"	0.708559
"hsa-miR-34a-5p"	0.17714
"hsa-miR-181a-5p"	1.594258
"hsa-miR-181a-5p"	7.439873
"hsa-miR-181a-5p"	2.125678
"hsa-miR-181a-5p"	273.858166
"hsa-miR-181a-5p"	2.479958
"hsa-miR-181a-5p"	483.060296
"hsa-miR-181a-5p"	0.35428
"hsa-miR-181a-5p"	40.21074
"hsa-miR-181a-5p"	0.17714
"hsa-miR-181a-5p"	12.754067
"hsa-miR-181a-5p"	0.17714
"hsa-miR-181a-5p"	4.251356
"hsa-miR-181a-5p"	4.251356
"hsa-miR-181a-5p"	0.17714
"hsa-miR-181a-5p"	0.17714
"hsa-miR-181a-5p"	0.35428
"hsa-miR-181a-5p"	2.834237
"hsa-miR-181a-5p"	6.199894
"hsa-miR-181a-5p"	12.399788
"hsa-miR-181a-5p"	36.313664
"hsa-miR-181a-5p"	473.317606
"hsa-miR-181a-5p"	281.829458
"hsa-miR-181a-5p"	6.377034
"hsa-miR-181a-5p"	1.771398
"hsa-miR-181a-5p"	0.17714
"hsa-miR-181a-5p"	2.657097
"hsa-miR-181a-5p"	1.771398
"hsa-miR-181a-5p"	0.35428
"hsa-miR-181a-5p"	0.17714
"hsa-miR-181a-5p"	0.17714
"hsa-miR-181b-5p"	1.417119
"hsa-miR-181b-5p"	15.056885
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181b-5p"	3.542796
"hsa-miR-181b-5p"	45.879214
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181b-5p"	4.605635
"hsa-miR-181b-5p"	66.958853
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181b-5p"	3.897076
"hsa-miR-181b-5p"	75.107285
"hsa-miR-181b-5p"	0.531419
"hsa-miR-181b-5p"	0.531419
"hsa-miR-181b-5p"	6.022754
"hsa-miR-181b-5p"	1.594258
"hsa-miR-181b-5p"	1.239979
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181b-5p"	2.302818
"hsa-miR-181b-5p"	1.239979
"hsa-miR-181b-5p"	7.439873
"hsa-miR-181b-5p"	79.004361
"hsa-miR-181b-5p"	64.833175
"hsa-miR-181b-5p"	49.95343
"hsa-miR-181b-5p"	12.399788
"hsa-miR-181b-5p"	3.365657
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181b-5p"	3.188517
"hsa-miR-181b-5p"	4.251356
"hsa-miR-181b-5p"	1.948538
"hsa-miR-181b-5p"	0.708559
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181b-5p"	0.17714
"hsa-miR-181c-5p"	12.576927
"hsa-miR-181c-5p"	18.245402
"hsa-miR-181c-5p"	1.594258
"hsa-miR-181c-5p"	0.17714
"hsa-miR-181c-5p"	0.17714
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	7.262733
"hsa-miR-182-5p"	1.062839
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	72.981607
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	0.885699
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	0.35428
"hsa-miR-182-5p"	0.531419
"hsa-miR-182-5p"	177.316962
"hsa-miR-182-5p"	0.35428
"hsa-miR-182-5p"	2.657097
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	2.479958
"hsa-miR-182-5p"	1456.7979
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	611.309527
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	2.657097
"hsa-miR-182-5p"	4559.047611
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	0.17714
"hsa-miR-182-5p"	811.123247
"hsa-miR-182-5p"	0.531419
"hsa-miR-182-5p"	1536.51082
"hsa-miR-182-5p"	92.998407
"hsa-miR-182-5p"	22.319618
"hsa-miR-182-5p"	0.531419
"hsa-miR-182-3p"	0.17714
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	0.35428
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	0.531419
"hsa-miR-183-5p"	0.35428
"hsa-miR-183-5p"	163.854336
"hsa-miR-183-5p"	72.981607
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	0.35428
"hsa-miR-183-5p"	0.531419
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	1.062839
"hsa-miR-183-5p"	692.616706
"hsa-miR-183-5p"	690.313888
"hsa-miR-183-5p"	0.531419
"hsa-miR-183-5p"	0.708559
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	338.337061
"hsa-miR-183-5p"	958.857859
"hsa-miR-183-5p"	0.531419
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	38.262202
"hsa-miR-183-5p"	183.871136
"hsa-miR-183-5p"	0.35428
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	69.261671
"hsa-miR-183-5p"	533.190866
"hsa-miR-183-5p"	0.708559
"hsa-miR-183-5p"	4.428496
"hsa-miR-183-5p"	6.022754
"hsa-miR-183-5p"	52.433387
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	1.417119
"hsa-miR-183-5p"	0.708559
"hsa-miR-183-5p"	7.971292
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	0.885699
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	0.17714
"hsa-miR-183-5p"	2.657097
"hsa-miR-187-3p"	0.17714
"hsa-miR-187-3p"	5.314195
"hsa-miR-187-3p"	0.17714
"hsa-miR-187-3p"	31.353749
"hsa-miR-187-3p"	0.708559
"hsa-miR-187-3p"	9.034131
"hsa-miR-187-3p"	0.708559
"hsa-miR-187-3p"	0.708559
"hsa-miR-187-3p"	0.531419
"hsa-miR-187-3p"	0.17714
"hsa-miR-187-3p"	0.17714
"hsa-miR-187-3p"	0.17714
"hsa-miR-187-3p"	0.35428
"hsa-miR-199b-5p"	1.417119
"hsa-miR-199b-5p"	93.175547
"hsa-miR-199b-5p"	0.17714
"hsa-miR-199b-5p"	25.153855
"hsa-miR-199b-5p"	5.845614
"hsa-miR-199b-5p"	0.35428
"hsa-miR-199b-5p"	3.719936
"hsa-miR-199b-5p"	0.35428
"hsa-miR-203a"	0.17714
"hsa-miR-203a"	0.17714
"hsa-miR-203a"	1.417119
"hsa-miR-203a"	0.17714
"hsa-miR-203a"	0.17714
"hsa-miR-203a"	0.17714
"hsa-miR-203a"	2.125678
"hsa-miR-203a"	2.657097
"hsa-miR-203a"	492.094427
"hsa-miR-203a"	83.787136
"hsa-miR-203a"	0.17714
"hsa-miR-203a"	0.885699
"hsa-miR-203a"	0.531419
"hsa-miR-203a"	371.816487
"hsa-miR-203a"	50.661989
"hsa-miR-203a"	0.17714
"hsa-miR-204-5p"	0.17714
"hsa-miR-204-5p"	1.239979
"hsa-miR-204-5p"	7.971292
"hsa-miR-204-5p"	1.417119
"hsa-miR-204-5p"	0.531419
"hsa-miR-204-5p"	0.17714
"hsa-miR-210-3p"	18.245402
"hsa-miR-210-3p"	0.17714
"hsa-miR-210-3p"	146.140354
"hsa-miR-210-3p"	1.594258
"hsa-miR-210-3p"	4.251356
"hsa-miR-210-3p"	0.531419
"hsa-miR-210-3p"	4.428496
"hsa-miR-210-3p"	0.17714
"hsa-miR-210-3p"	0.35428
"hsa-miR-211-5p"	0.17714
"hsa-miR-212-3p"	1.062839
"hsa-miR-212-3p"	0.17714
"hsa-miR-212-3p"	2.834237
"hsa-miR-212-3p"	0.17714
"hsa-miR-181a-3p"	0.35428
"hsa-miR-181a-3p"	65.896014
"hsa-miR-181a-3p"	0.17714
"hsa-miR-181a-3p"	27.279533
"hsa-miR-181a-3p"	0.17714
"hsa-miR-181a-3p"	8.502711
"hsa-miR-181a-3p"	0.17714
"hsa-miR-181a-3p"	4.251356
"hsa-miR-214-3p"	1.771398
"hsa-miR-214-3p"	0.35428
"hsa-miR-214-3p"	1.062839
"hsa-miR-214-3p"	0.885699
"hsa-miR-214-3p"	0.17714
"hsa-miR-215-5p"	0.35428
"hsa-miR-215-5p"	0.531419
"hsa-miR-215-5p"	0.17714
"hsa-miR-215-5p"	7.794152
"hsa-miR-215-5p"	1.239979
"hsa-miR-215-5p"	0.17714
"hsa-miR-216a-5p"	0.17714
"hsa-miR-216a-5p"	2.125678
"hsa-miR-217"	69.261671
"hsa-miR-217"	2.125678
"hsa-miR-217"	30.999469
"hsa-miR-217"	5.845614
"hsa-miR-217"	0.708559
"hsa-miR-217"	5.668474
"hsa-miR-217"	0.35428
"hsa-miR-217"	0.35428
"hsa-miR-218-5p"	0.17714
"hsa-miR-218-5p"	21.079639
"hsa-miR-218-5p"	18.599681
"hsa-miR-218-5p"	3.897076
"hsa-miR-218-5p"	1.062839
"hsa-miR-218-5p"	0.17714
"hsa-miR-218-5p"	0.531419
"hsa-miR-218-5p"	1.062839
"hsa-miR-218-5p"	2.479958
"hsa-miR-218-5p"	18.245402
"hsa-miR-218-5p"	22.142478
"hsa-miR-218-5p"	1.062839
"hsa-miR-219a-5p"	0.17714
"hsa-miR-219a-5p"	0.17714
"hsa-miR-219a-5p"	0.17714
"hsa-miR-221-3p"	0.17714
"hsa-miR-221-3p"	8.856991
"hsa-miR-221-3p"	0.17714
"hsa-miR-221-3p"	75.815844
"hsa-miR-221-3p"	0.35428
"hsa-miR-221-3p"	0.17714
"hsa-miR-221-3p"	60.404679
"hsa-miR-221-3p"	42.513557
"hsa-miR-221-3p"	12.931207
"hsa-miR-221-3p"	0.885699
"hsa-miR-222-3p"	0.17714
"hsa-miR-222-3p"	1.594258
"hsa-miR-222-3p"	1.417119
"hsa-miR-222-3p"	0.17714
"hsa-miR-222-3p"	8.325572
"hsa-miR-222-3p"	4.428496
"hsa-miR-222-3p"	24.622435
"hsa-miR-222-3p"	8.856991
"hsa-miR-222-3p"	0.708559
"hsa-miR-223-3p"	0.531419
"hsa-miR-223-3p"	0.17714
"hsa-miR-223-3p"	0.885699
"hsa-miR-223-3p"	11.691228
"hsa-miR-223-3p"	7.794152
"hsa-miR-223-3p"	18.953961
"hsa-miR-223-3p"	205.127914
"hsa-miR-223-3p"	104.158216
"hsa-miR-223-3p"	3.011377
"hsa-miR-223-3p"	0.17714
"hsa-miR-223-3p"	0.35428
"hsa-miR-223-3p"	0.35428
"hsa-miR-223-3p"	0.35428
"hsa-miR-223-3p"	13.994046
"hsa-miR-223-3p"	19.48538
"hsa-miR-223-3p"	0.17714
"hsa-miR-223-3p"	0.17714
"hsa-miR-223-3p"	0.17714
"hsa-miR-224-5p"	0.531419
"hsa-miR-224-5p"	0.17714
"hsa-miR-224-5p"	15.942584
"hsa-miR-224-5p"	3.542796
"hsa-miR-224-5p"	26.039554
"hsa-miR-224-5p"	0.17714
"hsa-miR-224-5p"	6.908453
"hsa-miR-224-5p"	0.17714
"hsa-miR-224-5p"	0.35428
"hsa-miR-200b-3p"	0.885699
"hsa-miR-200b-3p"	2.834237
"hsa-miR-200b-3p"	4.782775
"hsa-miR-200b-3p"	113.369486
"hsa-miR-200b-3p"	201.762258
"hsa-miR-200b-3p"	76.701543
"hsa-miR-200b-3p"	0.35428
"hsa-miR-200b-3p"	0.17714
"hsa-miR-200b-3p"	1.062839
"hsa-miR-200b-3p"	1.594258
"hsa-miR-200b-3p"	0.17714
"hsa-miR-200b-3p"	0.17714
"hsa-let-7g-5p"	12.754067
"hsa-let-7g-5p"	0.35428
"hsa-let-7g-5p"	0.17714
"hsa-let-7g-5p"	396.616063
"hsa-let-7g-5p"	1.062839
"hsa-let-7g-5p"	0.17714
"hsa-let-7g-5p"	66.073154
"hsa-let-7g-5p"	0.531419
"hsa-let-7g-5p"	11.336949
"hsa-let-7g-5p"	1.594258
"hsa-let-7g-5p"	1.771398
"hsa-let-7g-5p"	0.35428
"hsa-let-7i-5p"	0.17714
"hsa-let-7i-5p"	1.417119
"hsa-let-7i-5p"	6.908453
"hsa-let-7i-5p"	117.620842
"hsa-let-7i-5p"	126.654973
"hsa-let-7i-5p"	110.712389
"hsa-let-7i-5p"	0.17714
"hsa-let-7i-5p"	0.708559
"hsa-let-7i-5p"	0.35428
"hsa-let-7i-5p"	0.531419
"hsa-miR-1"	0.708559
"hsa-miR-1"	0.35428
"hsa-miR-1"	3.365657
"hsa-miR-1"	0.531419
"hsa-miR-1"	2.834237
"hsa-miR-1"	0.35428
"hsa-miR-1"	0.35428
"hsa-miR-15b-5p"	0.17714
"hsa-miR-15b-5p"	4.251356
"hsa-miR-15b-5p"	9.91983
"hsa-miR-15b-5p"	28.342372
"hsa-miR-15b-5p"	61.467518
"hsa-miR-15b-5p"	120.632219
"hsa-miR-15b-5p"	1.062839
"hsa-miR-15b-5p"	0.17714
"hsa-miR-15b-5p"	0.17714
"hsa-miR-23b-3p"	1.417119
"hsa-miR-23b-3p"	0.17714
"hsa-miR-23b-3p"	0.708559
"hsa-miR-23b-3p"	0.708559
"hsa-miR-23b-3p"	3.542796
"hsa-miR-23b-3p"	130.02063
"hsa-miR-23b-3p"	18.776821
"hsa-miR-23b-3p"	127.363532
"hsa-miR-23b-3p"	427.084112
"hsa-miR-23b-3p"	141.180439
"hsa-miR-23b-3p"	82.724297
"hsa-miR-23b-3p"	3.011377
"hsa-miR-23b-3p"	0.17714
"hsa-miR-23b-3p"	0.708559
"hsa-miR-23b-3p"	4.251356
"hsa-miR-23b-3p"	7.439873
"hsa-miR-23b-3p"	4.251356
"hsa-miR-23b-3p"	2.834237
"hsa-miR-23b-3p"	0.17714
"hsa-miR-27b-3p"	0.531419
"hsa-miR-27b-3p"	0.885699
"hsa-miR-27b-3p"	3.719936
"hsa-miR-27b-3p"	6.199894
"hsa-miR-27b-3p"	1.239979
"hsa-miR-27b-3p"	3.542796
"hsa-miR-27b-3p"	15.588304
"hsa-miR-27b-3p"	31.885168
"hsa-miR-27b-3p"	395.198944
"hsa-miR-27b-3p"	514.768324
"hsa-miR-27b-3p"	90.695589
"hsa-miR-27b-3p"	0.17714
"hsa-miR-27b-3p"	0.17714
"hsa-miR-30b-5p"	0.17714
"hsa-miR-30b-5p"	909.435849
"hsa-miR-30b-5p"	0.17714
"hsa-miR-30b-5p"	285.372254
"hsa-miR-30b-5p"	0.17714
"hsa-miR-30b-5p"	38.970761
"hsa-miR-30b-5p"	2.302818
"hsa-miR-30b-5p"	0.35428
"hsa-miR-122-5p"	2.302818
"hsa-miR-122-5p"	4.959915
"hsa-miR-122-5p"	37.907922
"hsa-miR-122-5p"	321.685918
"hsa-miR-122-5p"	445.152374
"hsa-miR-122-5p"	92.112708
"hsa-miR-122-5p"	0.35428
"hsa-miR-125b-5p"	0.708559
"hsa-miR-125b-5p"	1.062839
"hsa-miR-125b-5p"	219.47624
"hsa-miR-125b-5p"	30.11377
"hsa-miR-125b-5p"	12.931207
"hsa-miR-125b-5p"	2.302818
"hsa-miR-125b-5p"	0.17714
"hsa-miR-125b-5p"	0.17714
"hsa-miR-125b-5p"	1.239979
"hsa-miR-125b-5p"	11.514088
"hsa-miR-125b-5p"	33.479426
"hsa-miR-125b-5p"	215.047744
"hsa-miR-125b-5p"	0.35428
"hsa-miR-125b-5p"	1.239979
"hsa-miR-128-3p"	0.17714
"hsa-miR-128-3p"	5.668474
"hsa-miR-128-3p"	9.211271
"hsa-miR-128-3p"	49.95343
"hsa-miR-128-3p"	16.474003
"hsa-miR-128-3p"	0.531419
"hsa-miR-128-3p"	6.908453
"hsa-miR-128-3p"	11.159809
"hsa-miR-128-3p"	53.319087
"hsa-miR-130a-3p"	0.17714
"hsa-miR-130a-3p"	1.948538
"hsa-miR-130a-3p"	0.35428
"hsa-miR-130a-3p"	1.239979
"hsa-miR-130a-3p"	2.657097
"hsa-miR-130a-3p"	17.536842
"hsa-miR-130a-3p"	56.153324
"hsa-miR-130a-3p"	18.776821
"hsa-miR-130a-3p"	0.17714
"hsa-miR-130a-3p"	0.17714
"hsa-miR-132-3p"	0.17714
"hsa-miR-132-3p"	0.17714
"hsa-miR-132-3p"	0.17714
"hsa-miR-132-3p"	3.011377
"hsa-miR-132-3p"	101.678258
"hsa-miR-132-3p"	0.17714
"hsa-miR-132-3p"	11.514088
"hsa-miR-132-3p"	0.17714
"hsa-miR-132-3p"	1.771398
"hsa-miR-132-3p"	0.17714
"hsa-miR-133a-3p"	0.17714
"hsa-miR-133a-3p"	0.17714
"hsa-miR-133a-3p"	0.885699
"hsa-miR-133a-3p"	0.531419
"hsa-miR-133a-3p"	0.35428
"hsa-miR-133a-3p"	0.531419
"hsa-miR-133a-3p"	0.17714
"hsa-miR-133a-3p"	0.17714
"hsa-miR-133a-3p"	0.17714
"hsa-miR-133a-3p"	0.17714
"hsa-miR-133a-3p"	0.17714
"hsa-miR-133a-3p"	0.17714
"hsa-miR-133a-3p"	0.885699
"hsa-miR-133a-3p"	0.35428
"hsa-miR-133a-3p"	1.062839
"hsa-miR-133a-3p"	0.17714
"hsa-miR-133a-3p"	0.17714
"hsa-miR-135a-5p"	0.17714
"hsa-miR-135a-5p"	0.17714
"hsa-miR-137"	0.17714
"hsa-miR-138-5p"	0.17714
"hsa-miR-138-5p"	0.17714
"hsa-miR-140-5p"	0.17714
"hsa-miR-140-5p"	0.885699
"hsa-miR-140-5p"	5.491334
"hsa-miR-140-5p"	50.484849
"hsa-miR-140-5p"	0.17714
"hsa-miR-141-3p"	0.708559
"hsa-miR-141-3p"	0.531419
"hsa-miR-141-3p"	5.845614
"hsa-miR-141-3p"	2.657097
"hsa-miR-141-3p"	5.137055
"hsa-miR-142-5p"	0.17714
"hsa-miR-142-5p"	0.708559
"hsa-miR-142-5p"	0.531419
"hsa-miR-142-5p"	21.965338
"hsa-miR-142-5p"	4.782775
"hsa-miR-142-5p"	6.199894
"hsa-miR-142-5p"	4.251356
"hsa-miR-142-5p"	3.365657
"hsa-miR-142-5p"	0.17714
"hsa-miR-142-5p"	0.531419
"hsa-miR-142-5p"	9.211271
